order_id,order_date,period,customer_id,product_id,quantity,unit_price_eur,line_amount_eur,collection,category,period_rank
ORD00061,2025-03-16,2025Q1,14265799,4000-06lola,2,2.61,5.22,Lola Games Natural Wellness,other,1
ORD00081,2025-03-16,2025Q1,77827638,1165-01lola,4,2.34,9.36,Lola Games Party Hard,other,1
ORD00081,2025-03-16,2025Q1,77827638,4000-06lola,2,2.61,5.22,Lola Games Natural Wellness,other,1
ORD00081,2025-03-16,2025Q1,77827638,4101-02lola,2,3.1,6.2,Lola games First Time,anal,1
ORD00081,2025-03-16,2025Q1,77827638,4207-01lola,1,2.7,2.7,Lola Games Back Door Collection Black Edition,anal,1
ORD00092,2025-03-16,2025Q1,90801586,2101-02lola,6,12.47,74.82,Lola games Satisfaction,masturbator,1
ORD00092,2025-03-16,2025Q1,90801586,4104-01lola,5,3.22,16.1,Lola games First Time,anal,1
ORD00092,2025-03-16,2025Q1,90801586,8017-04lola,2,7.7,15.4,Lola games Spice It Up,anal,1
ORD00092,2025-03-16,2025Q1,90801586,9300-02lola,2,16.9,33.8,Lola Games Liberty,other,1
ORD00103,2025-03-16,2025Q1,36687537,1168-02lola,3,5.08,15.24,Lola Games Party Hard,bdsm,1
ORD00103,2025-03-16,2025Q1,36687537,4000-08lola,4,2.61,10.44,Lola Games Natural Wellness,other,1
ORD00103,2025-03-16,2025Q1,36687537,7373-02lola,4,4.1,16.4,Lola Games Marshmallow,masturbator,1
ORD00103,2025-03-16,2025Q1,36687537,8018-01lola,4,7.87,31.48,Lola games Spice It Up,anal,1
ORD00123,2025-03-16,2025Q1,39587039,4010-04lola,4,4.52,18.08,Lola games Diamond,anal,1
ORD00123,2025-03-16,2025Q1,39587039,7007-03lola,4,5.08,20.32,Lola Games Homme,other,1
ORD00138,2025-03-16,2025Q1,89089901,1301-01lola,5,5.6,28.0,Lola Games Pure Passion,other,1
ORD00138,2025-03-16,2025Q1,89089901,4101-03lola,6,3.04,18.24,Lola games First Time,anal,1
ORD00138,2025-03-16,2025Q1,89089901,7080-07lola,4,10.6,42.4,Lola Games Intergalactic,dildo,1
ORD00238,2025-03-16,2025Q1,15831819,1175-01lola,1,4.9,4.9,Lola Games Vanilla,other,1
ORD00238,2025-03-16,2025Q1,15831819,4021-02lola,2,4.5,9.0,Lola games Diamond,anal,1
ORD00238,2025-03-16,2025Q1,15831819,7200-02lola,3,17.32,51.96,Lola Games MiMi Animals,clitoral_stimulator,1
ORD00315,2025-03-16,2025Q1,40587988,1172-01lola,1,2.32,2.32,Lola Games Vanilla,other,1
ORD00315,2025-03-16,2025Q1,40587988,7702-07indeep,2,14.89,29.78,Indeep,vibrator,1
ORD00315,2025-03-16,2025Q1,40587988,7913-01lola,4,13.9,55.6,Lola games Fantasy,clitoral_stimulator,1
ORD00315,2025-03-16,2025Q1,40587988,8010-03lola,3,4.27,12.81,Lola games Spice It Up,anal,1
ORD00325,2025-03-16,2025Q1,41244663,4000-06lola,3,2.61,7.83,Lola Games Natural Wellness,other,1
ORD00325,2025-03-16,2025Q1,41244663,5012-02lola,3,9.99,29.97,Lola Games Techno,dildo,1
ORD00420,2025-03-16,2025Q1,42857966,1204-02lola,4,12.17,48.68,Lola Games Pure Passion,other,1
ORD00420,2025-03-16,2025Q1,42857966,2100-01lola,2,3.15,6.3,Lola games Satisfaction,masturbator,1
ORD00420,2025-03-16,2025Q1,42857966,4010-04lola,5,4.52,22.6,Lola games Diamond,anal,1
ORD00420,2025-03-16,2025Q1,42857966,4202-02lola,2,4.84,9.68,Lola Games Back Door Collection Black Edition,anal,1
ORD00433,2025-03-16,2025Q1,31931511,4224-01lola,4,10.73,42.92,Lola Games Back Door Collection Black Edition,anal,1
ORD00433,2025-03-16,2025Q1,31931511,5007-03lola,1,6.62,6.62,Lola games First Time,anal,1
ORD00433,2025-03-16,2025Q1,31931511,7080-05lola,3,7.33,21.99,Lola Games Intergalactic,dildo,1
ORD00465,2025-03-16,2025Q1,95899313,4106-03lola,3,2.83,8.49,Lola games First Time,anal,1
ORD00465,2025-03-16,2025Q1,95899313,4202-03lola,2,4.84,9.68,Lola Games Back Door Collection Black Edition,anal,1
ORD00465,2025-03-16,2025Q1,95899313,9703-03lola,1,17.21,17.21,Lola Games Sunset,vibrator,1
ORD00465,2025-03-16,2025Q1,95899313,9705-02lola,3,7.99,23.97,Lola Games Sunset,other,1
ORD00039,2025-03-17,2025Q1,83197857,1200-01lola,1,7.43,7.43,Lola Games Pure Passion,other,1
ORD00039,2025-03-17,2025Q1,83197857,4108-02lola,3,2.79,8.37,Lola games First Time,anal,1
ORD00159,2025-03-17,2025Q1,31429110,1105-01lola,4,6.71,26.84,Lola Games Party Hard,bdsm,1
ORD00159,2025-03-17,2025Q1,31429110,1146-02lola,3,2.99,8.97,Lola Games Party Hard,other,1
ORD00159,2025-03-17,2025Q1,31429110,2102-05lola,6,5.94,35.64,Lola games Satisfaction,masturbator,1
ORD00159,2025-03-17,2025Q1,31429110,7012-01lola,2,4.84,9.68,Lola Games Homme,masturbator,1
ORD00159,2025-03-17,2025Q1,31429110,8075-02lola,4,6.86,27.44,Lola Games Marshmallow,masturbator,1
ORD00205,2025-03-17,2025Q1,22448136,2043-02lola,4,6.3,25.2,Lola Games Flow,dildo,1
ORD00205,2025-03-17,2025Q1,22448136,9020-01lola,2,5.65,11.3,Lola Games Take it Easy,clitoral_stimulator,1
ORD00205,2025-03-17,2025Q1,22448136,9021-09lola,4,17.05,68.2,Lola Games Take it Easy,vaginal_balls,1
ORD00205,2025-03-17,2025Q1,22448136,9300-02lola,4,16.9,67.6,Lola Games Liberty,other,1
ORD00263,2025-03-17,2025Q1,20576383,9903-02lola,2,6.7,13.4,Lola Games Pearl,dildo,1
ORD00431,2025-03-17,2025Q1,31931511,3010-02lola,4,4.27,17.08,Lola games Love Story,vaginal_balls,1
ORD00431,2025-03-17,2025Q1,31931511,3013-03lola,4,7.96,31.84,Lola games Love Story,vaginal_balls,1
ORD00431,2025-03-17,2025Q1,31931511,4222-01lola,3,3.65,10.95,Lola Games Back Door Collection Black Edition,anal,1
ORD00495,2025-03-17,2025Q1,52339391,1086-01lola,5,6.68,33.4,Lola Games Party Hard,other,1
ORD00495,2025-03-17,2025Q1,52339391,4107-03lola,6,3.13,18.78,Lola games First Time,anal,1
ORD00495,2025-03-17,2025Q1,52339391,8008-03lola,5,2.75,13.75,Lola games Spice It Up,anal,1
ORD00169,2025-03-18,2025Q1,55667651,1173-01lola,6,2.32,13.92,Lola Games Vanilla,other,1
ORD00169,2025-03-18,2025Q1,55667651,2045-01lola,5,3.65,18.25,Lola Games Flow,dildo,1
ORD00169,2025-03-18,2025Q1,55667651,3013-03lola,3,7.96,23.88,Lola games Love Story,vaginal_balls,1
ORD00169,2025-03-18,2025Q1,55667651,4105-03lola,5,2.84,14.2,Lola games First Time,anal,1
ORD00169,2025-03-18,2025Q1,55667651,9702-02lola,5,15.3,76.5,Lola Games Sunset,vibrator,1
ORD00179,2025-03-18,2025Q1,30868105,1176-01lola,1,3.46,3.46,Lola Games Vanilla,other,1
ORD00179,2025-03-18,2025Q1,30868105,8015-05lola,2,9.59,19.18,Lola games Spice It Up,anal,1
ORD00203,2025-03-18,2025Q1,22448136,1104-01lola,2,4.91,9.82,Lola Games Party Hard,bdsm,1
ORD00203,2025-03-18,2025Q1,22448136,3013-02lola,3,7.96,23.88,Lola games Love Story,vaginal_balls,1
ORD00203,2025-03-18,2025Q1,22448136,6007-01lola,2,7.56,15.12,Lola Games Nudes,dildo,1
ORD00203,2025-03-18,2025Q1,22448136,7010-02lola,1,4.84,4.84,Lola Games Homme,masturbator,1
ORD00279,2025-03-18,2025Q1,94374605,4009-06lola,1,3.73,3.73,Lola games Diamond,anal,1
ORD00279,2025-03-18,2025Q1,94374605,7012-02lola,3,4.84,14.52,Lola Games Homme,masturbator,1
ORD00279,2025-03-18,2025Q1,94374605,9902-03lola,2,6.7,13.4,Lola Games Pearl,dildo,1
ORD00421,2025-03-18,2025Q1,42857966,1303-02lola,2,5.42,10.84,Lola Games Pure Passion,other,1
ORD00421,2025-03-18,2025Q1,42857966,4024-02lola,6,4.5,27.0,Lola games Diamond,anal,1
ORD00421,2025-03-18,2025Q1,42857966,4102-03lola,4,3.02,12.08,Lola games First Time,anal,1
ORD00421,2025-03-18,2025Q1,42857966,7083-01lola,2,7.33,14.66,Lola Games Intergalactic,dildo,1
ORD00489,2025-03-18,2025Q1,14308421,3006-04lola,2,4.28,8.56,Lola games Love Story,vaginal_balls,1
ORD00490,2025-03-18,2025Q1,52339391,1167-01lola,5,4.14,20.7,Lola Games Party Hard,bdsm,1
ORD00490,2025-03-18,2025Q1,52339391,5001-03lola,3,4.05,12.15,Lola games First Time,anal,1
ORD00490,2025-03-18,2025Q1,52339391,8011-03lola,2,5.54,11.08,Lola games Spice It Up,anal,1
ORD00493,2025-03-18,2025Q1,52339391,4202-02lola,6,4.84,29.04,Lola Games Back Door Collection Black Edition,anal,1
ORD00493,2025-03-18,2025Q1,52339391,7080-05lola,4,7.33,29.32,Lola Games Intergalactic,dildo,1
ORD00493,2025-03-18,2025Q1,52339391,8004-02lola,3,6.95,20.85,Lola games Spice It Up,anal,1
ORD00493,2025-03-18,2025Q1,52339391,9210-02lola,3,24.9,74.7,Lola Games Cupcake,clitoral_stimulator,1
ORD00036,2025-03-19,2025Q1,23756669,1102-01lola,6,5.56,33.36,Lola Games Party Hard,bdsm,1
ORD00036,2025-03-19,2025Q1,23756669,2046-03lola,4,4.99,19.96,Lola Games Flow,dildo,1
ORD00036,2025-03-19,2025Q1,23756669,4000-07lola,3,2.61,7.83,Lola Games Natural Wellness,other,1
ORD00036,2025-03-19,2025Q1,23756669,7083-01lola,3,7.33,21.99,Lola Games Intergalactic,dildo,1
ORD00074,2025-03-19,2025Q1,39345092,1099-01lola,2,6.68,13.36,Lola Games Party Hard,bdsm,1
ORD00074,2025-03-19,2025Q1,39345092,2044-04lola,3,4.99,14.97,Lola Games Flow,dildo,1
ORD00229,2025-03-19,2025Q1,45503389,1168-03lola,3,5.08,15.24,Lola Games Party Hard,bdsm,1
ORD00229,2025-03-19,2025Q1,45503389,4101-03lola,4,3.04,12.16,Lola games First Time,anal,1
ORD00229,2025-03-19,2025Q1,45503389,6002-01lola,3,6.26,18.78,Lola Games Nudes,dildo,1
ORD00229,2025-03-19,2025Q1,45503389,9901-01lola,6,8.24,49.44,Lola Games Pearl,dildo,1
ORD00308,2025-03-19,2025Q1,98753260,8075-02lola,2,6.86,13.72,Lola Games Marshmallow,masturbator,1
ORD00308,2025-03-19,2025Q1,98753260,9210-03lola,1,24.9,24.9,Lola Games Cupcake,clitoral_stimulator,1
ORD00316,2025-03-19,2025Q1,40587988,2047-02lola,1,4.79,4.79,Lola Games Flow,dildo,1
ORD00316,2025-03-19,2025Q1,40587988,8010-03lola,4,4.27,17.08,Lola games Spice It Up,anal,1
ORD00316,2025-03-19,2025Q1,40587988,8072-01lola,2,6.86,13.72,Lola Games Marshmallow,masturbator,1
ORD00375,2025-03-19,2025Q1,38119557,1177-01lola,1,4.1,4.1,Lola Games Vanilla,other,1
ORD00375,2025-03-19,2025Q1,38119557,3005-01lola,2,3.73,7.46,Lola games Love Story,vaginal_balls,1
ORD00375,2025-03-19,2025Q1,38119557,9021-02lola,3,11.97,35.91,Lola Games Take it Easy,egg_vibrator,1
ORD00381,2025-03-19,2025Q1,99949389,3005-01lola,4,3.73,14.92,Lola games Love Story,vaginal_balls,1
ORD00381,2025-03-19,2025Q1,99949389,3008-01lola,5,3.53,17.65,Lola games Love Story,vaginal_balls,1
ORD00381,2025-03-19,2025Q1,99949389,4000-07lola,4,2.61,10.44,Lola Games Natural Wellness,other,1
ORD00404,2025-03-19,2025Q1,91756179,1205-03lola,3,7.74,23.22,Lola Games Pure Passion,other,1
ORD00404,2025-03-19,2025Q1,91756179,4000-12lola,1,2.61,2.61,Lola Games Natural Wellness,other,1
ORD00101,2025-03-20,2025Q1,85329037,2047-04lola,3,4.79,14.37,Lola Games Flow,dildo,1
ORD00101,2025-03-20,2025Q1,85329037,4224-01lola,2,10.73,21.46,Lola Games Back Door Collection Black Edition,anal,1
ORD00171,2025-03-20,2025Q1,55667651,1167-01lola,3,4.14,12.42,Lola Games Party Hard,bdsm,1
ORD00171,2025-03-20,2025Q1,55667651,1501-03lola,4,11.21,44.84,Lola Games Pure Passion,other,1
ORD00171,2025-03-20,2025Q1,55667651,4000-08lola,3,2.61,7.83,Lola Games Natural Wellness,other,1
ORD00246,2025-03-20,2025Q1,71662963,2100-01lola,3,3.15,9.45,Lola games Satisfaction,masturbator,1
ORD00246,2025-03-20,2025Q1,71662963,4000-11lola,1,2.61,2.61,Lola Games Natural Wellness,other,1
ORD00246,2025-03-20,2025Q1,71662963,4107-01lola,2,2.95,5.9,Lola games First Time,anal,1
ORD00350,2025-03-20,2025Q1,58966946,1302-03lola,2,6.57,13.14,Lola Games Pure Passion,other,1
ORD00350,2025-03-20,2025Q1,58966946,7006-01lola,2,5.08,10.16,Lola Games Homme,other,1
ORD00350,2025-03-20,2025Q1,58966946,8075-02lola,4,6.86,27.44,Lola Games Marshmallow,masturbator,1
ORD00377,2025-03-20,2025Q1,38119557,3004-05lola,2,4.27,8.54,Lola games Love Story,vaginal_balls,1
ORD00377,2025-03-20,2025Q1,38119557,7015-01lola,1,4.66,4.66,Lola Games Real,other,1
ORD00377,2025-03-20,2025Q1,38119557,9021-05lola,3,17.05,51.15,Lola Games Take it Easy,vaginal_balls,1
ORD00430,2025-03-20,2025Q1,31931511,2044-01lola,3,4.99,14.97,Lola Games Flow,dildo,1
ORD00430,2025-03-20,2025Q1,31931511,3010-02lola,4,4.27,17.08,Lola games Love Story,vaginal_balls,1
ORD00430,2025-03-20,2025Q1,31931511,4000-11lola,2,2.61,5.22,Lola Games Natural Wellness,other,1
ORD00449,2025-03-20,2025Q1,46231783,1145-01lola,2,2.34,4.68,Lola Games Party Hard,other,1
ORD00449,2025-03-20,2025Q1,46231783,1200-02lola,6,5.31,31.86,Lola Games Pure Passion,other,1
ORD00449,2025-03-20,2025Q1,46231783,3011-01lola,3,7.56,22.68,Lola games Love Story,vaginal_balls,1
ORD00449,2025-03-20,2025Q1,46231783,7701-06indeep,3,14.89,44.67,Indeep,vibrator,1
ORD00449,2025-03-20,2025Q1,46231783,8075-02lola,3,6.86,20.58,Lola Games Marshmallow,masturbator,1
ORD00128,2025-03-21,2025Q1,39587039,2101-03lola,1,12.1,12.1,Lola games Satisfaction,masturbator,1
ORD00128,2025-03-21,2025Q1,39587039,2102-01lola,4,4.9,19.6,Lola games Satisfaction,masturbator,1
ORD00128,2025-03-21,2025Q1,39587039,4000-11lola,1,2.61,2.61,Lola Games Natural Wellness,other,1
ORD00128,2025-03-21,2025Q1,39587039,7707-02indeep,1,14.89,14.89,Indeep,vibrator,1
ORD00216,2025-03-21,2025Q1,56164955,3007-03lola,4,3.53,14.12,Lola games Love Story,vaginal_balls,1
ORD00216,2025-03-21,2025Q1,56164955,4211-01lola,3,3.17,9.51,Lola Games Back Door Collection Black Edition,anal,1
ORD00216,2025-03-21,2025Q1,56164955,5002-01lola,3,2.77,8.31,Lola games First Time,anal,1
ORD00301,2025-03-21,2025Q1,19335534,5006-01lola,3,6.3,18.9,Lola games First Time,anal,1
ORD00301,2025-03-21,2025Q1,19335534,9020-02lola,4,5.65,22.6,Lola Games Take it Easy,clitoral_stimulator,1
ORD00301,2025-03-21,2025Q1,19335534,9705-02lola,1,7.99,7.99,Lola Games Sunset,other,1
ORD00335,2025-03-21,2025Q1,61019678,4000-11lola,2,2.61,5.22,Lola Games Natural Wellness,other,1
ORD00335,2025-03-21,2025Q1,61019678,4000-12lola,3,2.61,7.83,Lola Games Natural Wellness,other,1
ORD00426,2025-03-21,2025Q1,42857966,1087-01lola,5,5.9,29.5,Lola Games Party Hard,other,1
ORD00426,2025-03-21,2025Q1,42857966,2046-03lola,4,4.99,19.96,Lola Games Flow,dildo,1
ORD00426,2025-03-21,2025Q1,42857966,4101-03lola,3,3.04,9.12,Lola games First Time,anal,1
ORD00426,2025-03-21,2025Q1,42857966,5012-02lola,2,9.99,19.98,Lola Games Techno,dildo,1
ORD00426,2025-03-21,2025Q1,42857966,7372-02lola,2,4.1,8.2,Lola Games Marshmallow,masturbator,1
ORD00024,2025-03-22,2025Q1,39958838,4000-13lola,2,2.61,5.22,Lola Games Natural Wellness,other,1
ORD00024,2025-03-22,2025Q1,39958838,4105-03lola,6,2.84,17.04,Lola games First Time,anal,1
ORD00024,2025-03-22,2025Q1,39958838,9900-02lola,5,8.42,42.1,Lola Games Pearl,dildo,1
ORD00041,2025-03-22,2025Q1,83197857,7707-03indeep,1,14.89,14.89,Indeep,vibrator,1
ORD00109,2025-03-22,2025Q1,97226012,4000-08lola,4,2.61,10.44,Lola Games Natural Wellness,other,1
ORD00109,2025-03-22,2025Q1,97226012,4022-02lola,4,4.5,18.0,Lola games Diamond,anal,1
ORD00109,2025-03-22,2025Q1,97226012,5015-01lola,2,9.7,19.4,Lola Games Natural,other,1
ORD00109,2025-03-22,2025Q1,97226012,9210-03lola,4,24.9,99.6,Lola Games Cupcake,clitoral_stimulator,1
ORD00116,2025-03-22,2025Q1,66306997,1173-01lola,2,2.32,4.64,Lola Games Vanilla,other,1
ORD00116,2025-03-22,2025Q1,66306997,4009-06lola,2,3.73,7.46,Lola games Diamond,anal,1
ORD00195,2025-03-22,2025Q1,55176955,4000-11lola,1,2.61,2.61,Lola Games Natural Wellness,other,1
ORD00195,2025-03-22,2025Q1,55176955,7200-01lola,3,17.32,51.96,Lola Games MiMi Animals,clitoral_stimulator,1
ORD00195,2025-03-22,2025Q1,55176955,8007-03lola,2,3.01,6.02,Lola games Spice It Up,anal,1
ORD00309,2025-03-22,2025Q1,98753260,2101-19lola,3,8.89,26.67,Lola games Satisfaction,masturbator,1
ORD00309,2025-03-22,2025Q1,98753260,2102-06lola,4,6.44,25.76,Lola games Satisfaction,masturbator,1
ORD00309,2025-03-22,2025Q1,98753260,8008-03lola,4,2.75,11.0,Lola games Spice It Up,anal,1
ORD00310,2025-03-22,2025Q1,98753260,1204-02lola,1,12.17,12.17,Lola Games Pure Passion,other,1
ORD00310,2025-03-22,2025Q1,98753260,4202-03lola,2,4.84,9.68,Lola Games Back Door Collection Black Edition,anal,1
ORD00310,2025-03-22,2025Q1,98753260,8076-02lola,4,6.86,27.44,Lola Games Marshmallow,masturbator,1
ORD00364,2025-03-22,2025Q1,31831063,1145-01lola,1,2.34,2.34,Lola Games Party Hard,other,1
ORD00364,2025-03-22,2025Q1,31831063,7010-01lola,2,4.84,9.68,Lola Games Homme,masturbator,1
ORD00001,2025-03-23,2025Q1,95822412,1146-02lola,1,2.99,2.99,Lola Games Party Hard,other,1
ORD00001,2025-03-23,2025Q1,95822412,1149-01lola,3,3.94,11.82,Lola Games Party Hard,nipple_toy,1
ORD00018,2025-03-23,2025Q1,42868828,1084-01lola,4,9.29,37.16,Lola Games Party Hard,other,1
ORD00018,2025-03-23,2025Q1,42868828,1176-01lola,3,3.46,10.38,Lola Games Vanilla,other,1
ORD00018,2025-03-23,2025Q1,42868828,1200-03lola,2,7.43,14.86,Lola Games Pure Passion,other,1
ORD00018,2025-03-23,2025Q1,42868828,2044-04lola,2,4.99,9.98,Lola Games Flow,dildo,1
ORD00018,2025-03-23,2025Q1,42868828,8071-01lola,3,6.86,20.58,Lola Games Marshmallow,masturbator,1
ORD00077,2025-03-23,2025Q1,41227216,1169-01lola,2,3.71,7.42,Lola Games Vanilla,bdsm,1
ORD00077,2025-03-23,2025Q1,41227216,4000-10lola,1,2.61,2.61,Lola Games Natural Wellness,other,1
ORD00077,2025-03-23,2025Q1,41227216,7006-01lola,1,5.08,5.08,Lola Games Homme,other,1
ORD00115,2025-03-23,2025Q1,66306997,3014-01lola,2,8.42,16.84,Lola games Love Story,egg_vibrator,1
ORD00115,2025-03-23,2025Q1,66306997,8020-01lola,3,32.58,97.74,Lola games Spice It Up,anal,1
ORD00163,2025-03-23,2025Q1,66722344,1018-01lola,1,26.3,26.3,Lola Games Wand,vibrator,1
ORD00163,2025-03-23,2025Q1,66722344,3005-01lola,3,3.73,11.19,Lola games Love Story,vaginal_balls,1
ORD00163,2025-03-23,2025Q1,66722344,3010-03lola,1,4.27,4.27,Lola games Love Story,vaginal_balls,1
ORD00450,2025-03-23,2025Q1,46231783,2044-04lola,5,4.99,24.95,Lola Games Flow,dildo,1
ORD00450,2025-03-23,2025Q1,46231783,4009-01lola,2,3.73,7.46,Lola games Diamond,anal,1
ORD00450,2025-03-23,2025Q1,46231783,5002-02lola,2,2.77,5.54,Lola games First Time,anal,1
ORD00129,2025-03-24,2025Q1,39587039,4206-03lola,2,3.47,6.94,Lola Games Back Door Collection Black Edition,anal,1
ORD00129,2025-03-24,2025Q1,39587039,7905-01lola,2,12.2,24.4,Lola games Fantasy,clitoral_stimulator,1
ORD00129,2025-03-24,2025Q1,39587039,8016-01lola,4,6.8,27.2,Lola games Spice It Up,anal,1
ORD00177,2025-03-24,2025Q1,47295260,4108-03lola,2,2.79,5.58,Lola games First Time,anal,1
ORD00177,2025-03-24,2025Q1,47295260,9021-02lola,3,11.97,35.91,Lola Games Take it Easy,egg_vibrator,1
ORD00240,2025-03-24,2025Q1,15831819,1303-01lola,4,5.42,21.68,Lola Games Pure Passion,other,1
ORD00240,2025-03-24,2025Q1,15831819,4205-01lola,3,3.17,9.51,Lola Games Back Door Collection Black Edition,anal,1
ORD00306,2025-03-24,2025Q1,16150444,1501-01lola,1,11.21,11.21,Lola Games Pure Passion,other,1
ORD00306,2025-03-24,2025Q1,16150444,7373-02lola,1,4.1,4.1,Lola Games Marshmallow,masturbator,1
ORD00328,2025-03-24,2025Q1,41244663,1169-01lola,3,3.71,11.13,Lola Games Vanilla,bdsm,1
ORD00328,2025-03-24,2025Q1,41244663,2045-03lola,3,3.65,10.95,Lola Games Flow,dildo,1
ORD00328,2025-03-24,2025Q1,41244663,2105-01lola,1,6.91,6.91,Lola games Satisfaction,masturbator,1
ORD00363,2025-03-24,2025Q1,31831063,3004-01lola,4,4.27,17.08,Lola games Love Story,vaginal_balls,1
ORD00363,2025-03-24,2025Q1,31831063,4021-02lola,4,4.5,18.0,Lola games Diamond,anal,1
ORD00368,2025-03-24,2025Q1,59684848,1167-01lola,3,4.14,12.42,Lola Games Party Hard,bdsm,1
ORD00368,2025-03-24,2025Q1,59684848,2101-01lola,3,7.51,22.53,Lola games Satisfaction,masturbator,1
ORD00380,2025-03-24,2025Q1,99949389,1105-01lola,2,6.71,13.42,Lola Games Party Hard,bdsm,1
ORD00380,2025-03-24,2025Q1,99949389,1168-02lola,6,5.08,30.48,Lola Games Party Hard,bdsm,1
ORD00380,2025-03-24,2025Q1,99949389,4105-02lola,4,2.84,11.36,Lola games First Time,anal,1
ORD00380,2025-03-24,2025Q1,99949389,5008-01lola,5,6.62,33.1,Lola games First Time,anal,1
ORD00402,2025-03-24,2025Q1,91756179,2045-04lola,3,3.65,10.95,Lola Games Flow,dildo,1
ORD00402,2025-03-24,2025Q1,91756179,4021-02lola,3,4.5,13.5,Lola games Diamond,anal,1
ORD00406,2025-03-24,2025Q1,95225343,1145-01lola,3,2.34,7.02,Lola Games Party Hard,other,1
ORD00406,2025-03-24,2025Q1,95225343,3013-01lola,1,7.96,7.96,Lola games Love Story,vaginal_balls,1
ORD00049,2025-03-25,2025Q1,21668732,7700-07indeep,1,14.89,14.89,Indeep,vibrator,1
ORD00134,2025-03-25,2025Q1,89089901,1301-02lola,3,5.6,16.8,Lola Games Pure Passion,other,1
ORD00134,2025-03-25,2025Q1,89089901,2100-01lola,2,3.15,6.3,Lola games Satisfaction,masturbator,1
ORD00134,2025-03-25,2025Q1,89089901,6905-04lola,3,3.15,9.45,Lola games Discovery,vacuum_pump,1
ORD00241,2025-03-25,2025Q1,15831819,2043-03lola,1,6.3,6.3,Lola Games Flow,dildo,1
ORD00241,2025-03-25,2025Q1,15831819,4021-02lola,1,4.5,4.5,Lola games Diamond,anal,1
ORD00241,2025-03-25,2025Q1,15831819,9030-01lola,2,14.9,29.8,Lola Games Take it Easy,clitoral_stimulator,1
ORD00326,2025-03-25,2025Q1,41244663,7083-02lola,3,7.33,21.99,Lola Games Intergalactic,dildo,1
ORD00326,2025-03-25,2025Q1,41244663,7200-01lola,1,17.32,17.32,Lola Games MiMi Animals,clitoral_stimulator,1
ORD00326,2025-03-25,2025Q1,41244663,7913-01lola,2,13.9,27.8,Lola games Fantasy,clitoral_stimulator,1
ORD00434,2025-03-25,2025Q1,72043515,1172-01lola,6,2.32,13.92,Lola Games Vanilla,other,1
ORD00434,2025-03-25,2025Q1,72043515,2043-02lola,6,6.3,37.8,Lola Games Flow,dildo,1
ORD00434,2025-03-25,2025Q1,72043515,2101-03lola,2,12.1,24.2,Lola games Satisfaction,masturbator,1
ORD00434,2025-03-25,2025Q1,72043515,4000-09lola,5,2.61,13.05,Lola Games Natural Wellness,other,1
ORD00434,2025-03-25,2025Q1,72043515,4202-02lola,3,4.84,14.52,Lola Games Back Door Collection Black Edition,anal,1
ORD00035,2025-03-26,2025Q1,23756669,1018-03lola,6,26.3,157.8,Lola Games Wand,vibrator,1
ORD00035,2025-03-26,2025Q1,23756669,1171-01lola,4,2.32,9.28,Lola Games Vanilla,other,1
ORD00035,2025-03-26,2025Q1,23756669,2047-04lola,6,4.79,28.74,Lola Games Flow,dildo,1
ORD00035,2025-03-26,2025Q1,23756669,4009-04lola,3,3.73,11.19,Lola games Diamond,anal,1
ORD00047,2025-03-26,2025Q1,21668732,3011-01lola,2,7.56,15.12,Lola games Love Story,vaginal_balls,1
ORD00047,2025-03-26,2025Q1,21668732,4103-03lola,2,4.68,9.36,Lola games First Time,anal,1
ORD00047,2025-03-26,2025Q1,21668732,4205-01lola,2,3.17,6.34,Lola Games Back Door Collection Black Edition,anal,1
ORD00058,2025-03-26,2025Q1,66629388,1177-01lola,1,4.1,4.1,Lola Games Vanilla,other,1
ORD00058,2025-03-26,2025Q1,66629388,2044-03lola,2,4.99,9.98,Lola Games Flow,dildo,1
ORD00058,2025-03-26,2025Q1,66629388,4000-11lola,1,2.61,2.61,Lola Games Natural Wellness,other,1
ORD00071,2025-03-26,2025Q1,39345092,4000-03lola,1,6.16,6.16,Lola Games Natural Wellness,other,1
ORD00089,2025-03-26,2025Q1,90801586,4103-03lola,5,4.68,23.4,Lola games First Time,anal,1
ORD00089,2025-03-26,2025Q1,90801586,5002-02lola,4,2.77,11.08,Lola games First Time,anal,1
ORD00089,2025-03-26,2025Q1,90801586,9300-02lola,4,16.9,67.6,Lola Games Liberty,other,1
ORD00097,2025-03-26,2025Q1,13561597,2102-02lola,3,4.9,14.7,Lola games Satisfaction,masturbator,1
ORD00097,2025-03-26,2025Q1,13561597,7010-02lola,3,4.84,14.52,Lola Games Homme,masturbator,1
ORD00105,2025-03-26,2025Q1,36687537,1177-01lola,3,4.1,12.3,Lola Games Vanilla,other,1
ORD00105,2025-03-26,2025Q1,36687537,7080-07lola,3,10.6,31.8,Lola Games Intergalactic,dildo,1
ORD00155,2025-03-26,2025Q1,31429110,1303-02lola,5,5.42,27.1,Lola Games Pure Passion,other,1
ORD00155,2025-03-26,2025Q1,31429110,2044-01lola,6,4.99,29.94,Lola Games Flow,dildo,1
ORD00155,2025-03-26,2025Q1,31429110,4000-11lola,6,2.61,15.66,Lola Games Natural Wellness,other,1
ORD00155,2025-03-26,2025Q1,31429110,4021-02lola,4,4.5,18.0,Lola games Diamond,anal,1
ORD00155,2025-03-26,2025Q1,31429110,8075-02lola,4,6.86,27.44,Lola Games Marshmallow,masturbator,1
